Found Java version 1.7.0_85
Available memory: 3951 MB
Setting jvm heap size: -Xmx512m
167 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2015-11-16 started.
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200199 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5200199 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200394 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5200394 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200398 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5200398 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200605 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5200605 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200605 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5200605 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200796 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5200796 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200802 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5200802 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200997 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5200997 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5200997 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5200998 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5201198 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5201199 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5201203 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://4004254359607620865.owasp.org]
5201203 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203061 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://4004254359607620865.owasp.org]
5203062 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203062 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://4004254359607620865.owasp.org]
5203062 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203203 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://4004254359607620865.owasp.org]
5203204 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203610 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5203610 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5203610 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203610 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203806 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5203806 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5203810 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5203810 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5204011 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5204011 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5204011 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5204011 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5204208 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [4004254359607620865.owasp.org]
5204208 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
java.util.MissingResourceException: Can't find resource for bundle java.util.PropertyResourceBundle, key ascanrules.extredirect.reason.location.header
	at java.util.ResourceBundle.getObject(ResourceBundle.java:395)
	at java.util.ResourceBundle.getString(ResourceBundle.java:355)
	at org.zaproxy.zap.utils.I18N.getString(I18N.java:59)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.getRedirectionReason(TestExternalRedirect.java:483)
	at org.zaproxy.zap.extension.ascanrules.TestExternalRedirect.scan(TestExternalRedirect.java:296)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
5204211 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://4004254359607620865.owasp.org]
5204211 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - Error occurred while scanning a message:
