Found Java version 1.7.0_85
Available memory: 3951 MB
Setting jvm heap size: -Xmx512m
161 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2015-11-23 started.
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
85705 [pool-1-thread-1] ERROR org.zaproxy.zap.spider.SpiderTask  - An error occured while fetching the resource: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
90689 [pool-1-thread-2] ERROR org.zaproxy.zap.spider.SpiderTask  - An error occured while fetching the resource: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
91173 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
91173 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
91184 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
91846 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
91849 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end
94028 [pool-1-thread-2] WARN org.zaproxy.zap.spider.URLCanonicalizer  - Error while Processing URL in the spidering process (on base http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-Detection-Evaluation-GET-302Redirect/Case03-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultInvalidInput-AnyPathReq-Read.jsp?target=httk://google.com): unknown protocol: httk
94159 [pool-1-thread-2] WARN org.zaproxy.zap.spider.URLCanonicalizer  - Error while Processing URL in the spidering process (on base http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-Detection-Evaluation-GET-302Redirect/Case07-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultEmptyInput-PartialPathReq-Read.jsp?target): Expected authority at index 7: http://
97112 [pool-1-thread-2] ERROR org.zaproxy.zap.spider.SpiderTask  - An error occured while fetching the resource: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
97577 [pool-1-thread-1] ERROR org.zaproxy.zap.spider.SpiderTask  - An error occured while fetching the resource: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
98889 [pool-1-thread-1] ERROR org.zaproxy.zap.spider.SpiderTask  - An error occured while fetching the resource: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpMethodBase.java:1793)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
100707 [pool-1-thread-1] ERROR org.zaproxy.zap.spider.SpiderTask  - An error occured while fetching the resource: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpMethodBase.java:1793)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:322)
	at org.zaproxy.zap.spider.SpiderTask.fetchResource(SpiderTask.java:334)
	at org.zaproxy.zap.spider.SpiderTask.run(SpiderTask.java:191)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
101756 [pool-1-thread-1] INFO org.zaproxy.zap.spider.Spider  - Spidering process is complete. Shutting down...
101757 [Thread-18] INFO org.zaproxy.zap.extension.spider.SpiderThread  - Spider scanning complete: true
101856 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
101856 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
101866 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
104495 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
104499 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end
107496 [ZAP-ProxyThread-40] WARN org.zaproxy.zap.extension.api.API  - ApiException while handling API request:
Does Not Exist (does_not_exist) : scanPolicyName
	at org.zaproxy.zap.extension.ascan.ActiveScanAPI.handleApiAction(ActiveScanAPI.java:229)
	at org.zaproxy.zap.extension.api.API.handleApiRequest(API.java:321)
	at org.parosproxy.paros.core.proxy.ProxyThread.processHttp(ProxyThread.java:327)
	at org.parosproxy.paros.core.proxy.ProxyThread.run(ProxyThread.java:238)
	at java.lang.Thread.run(Thread.java:745)
107513 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
107513 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
107523 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
108037 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
108040 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end
112507 [ZAP-ProxyThread-41] WARN org.zaproxy.zap.extension.api.API  - ApiException while handling API request:
Does Not Exist (does_not_exist) : scanId
	at org.zaproxy.zap.extension.ascan.ActiveScanAPI.getActiveScan(ActiveScanAPI.java:444)
	at org.zaproxy.zap.extension.ascan.ActiveScanAPI.handleApiView(ActiveScanAPI.java:570)
	at org.zaproxy.zap.extension.api.API.handleApiRequest(API.java:352)
	at org.parosproxy.paros.core.proxy.ProxyThread.processHttp(ProxyThread.java:327)
	at org.parosproxy.paros.core.proxy.ProxyThread.run(ProxyThread.java:238)
	at java.lang.Thread.run(Thread.java:745)
